"","y14b225","w14edu","sampid","y14g101","y14a034","y14a065","y14a080","y14b308","y14b156z","y14b161","w14type","y14f310","y14b22","y14g7"
"3073",240,4,8916,2,NA,NA,NA,1,0,1,5,1,110132.7,384142319
"3074",NA,4,8917,2,NA,NA,NA,NA,NA,NA,6,2,110132.7,384142319
"3075",4000,5,8922,1,NA,NA,NA,1,1,1,5,2,110132.7,384142319
"3076",350,4,8923,2,NA,NA,NA,1,2,1,5,2,110132.7,384142319
"3077",NA,4,8924,2,NA,NA,NA,NA,NA,NA,6,2,110132.7,384142319
"3078",NA,5,8926,1,3,1,5,NA,NA,NA,4,NA,110132.7,384142319
"3079",4500,4,8935,2,NA,NA,NA,1,0,1,5,3,110132.7,384142319
"3080",NA,NA,8936,NA,NA,NA,NA,NA,NA,NA,NA,NA,110132.7,384142319
"3081",0.859,4,8938,1,NA,NA,NA,2,5,2,5,4,110132.7,384142319
"3082",NA,NA,8941,NA,NA,NA,NA,NA,NA,NA,NA,NA,110132.7,384142319
"3083",NA,4,8944,1,NA,NA,NA,NA,NA,NA,6,4,110132.7,384142319
"3084",NA,NA,8945,NA,NA,NA,NA,NA,NA,NA,NA,NA,110132.7,384142319
"3085",450,4,8946,2,NA,NA,NA,1,1,1,5,3,110132.7,384142319
"3086",420,4,8948,2,NA,NA,NA,1,0,1,5,1,110132.7,384142319
"3087",8000,4,8953,2,NA,NA,NA,1,1,1,5,1,110132.7,384142319
"3088",5500,5,8956,1,NA,NA,NA,1,1,1,5,5,110132.7,384142319
"3089",4490,4,8957,2,NA,NA,NA,1,1,1,5,1,110132.7,384142319
"3090",3500,4,8961,1,NA,NA,NA,1,1,1,5,2,110132.7,384142319
"3091",NA,4,8965,1,5,1,5,NA,NA,NA,3,3,110132.7,384142319
"3092",5000,5,8966,1,NA,NA,NA,1,1,1,5,1,110132.7,384142319
"3093",250,4,8969,1,NA,NA,NA,2,0,1,5,2,110132.7,384142319
"3094",6500,4,8973,2,NA,NA,NA,1,2,1,5,1,110132.7,384142319
"3095",380,4,8974,2,NA,NA,NA,1,0,1,5,1,110132.7,384142319
"3096",6500,4,8975,2,NA,NA,NA,1,0,1,5,1,110132.7,384142319
"3097",300,4,8979,1,NA,NA,NA,1,8,1,5,3,110132.7,384142319
"3098",3300,4,8982,1,NA,NA,NA,1,0,1,5,2,110132.7,384142319
"3099",3.5,4,8987,1,NA,NA,NA,2,4,2,5,4,110132.7,384142319
"3100",NA,4,8989,2,NA,NA,NA,NA,NA,NA,6,2,110132.7,384142319
"3101",3600,4,8991,4,NA,NA,NA,1,2,1,5,6,110132.7,384142319
"3102",NA,4,8992,2,NA,NA,NA,NA,NA,NA,6,1,110132.7,384142319
"3103",7000,4,8999,2,NA,NA,NA,1,0,1,5,4,110132.7,384142319
"3104",350,4,9004,2,NA,NA,NA,1,1,1,5,1,110132.7,384142319
"3105",350,4,9006,1,NA,NA,NA,1,0,1,5,1,110132.7,384142319
"3106",210,4,9012,1,NA,NA,NA,2,0,2,5,2,110132.7,384142319
"3107",100,5,9013,2,NA,NA,NA,NA,6,5,5,5,110132.7,384142319
"3108",2720,4,9015,2,NA,NA,NA,1,0,1,5,1,110132.7,384142319
"3109",NA,NA,9016,NA,NA,NA,NA,NA,NA,NA,NA,NA,110132.7,384142319
"3110",2600,4,9017,1,NA,NA,NA,1,0,1,5,1,110132.7,384142319
"3111",5000,4,9019,1,NA,NA,NA,1,0,1,5,1,110132.7,384142319
"3112",3000,4,9022,1,NA,NA,NA,1,8,1,5,2,110132.7,384142319
"3113",400,4,9023,2,NA,NA,NA,1,6,1,5,1,110132.7,384142319
"3114",NA,4,9024,1,NA,NA,NA,NA,NA,NA,6,3,110132.7,384142319
"3115",250,4,9029,2,NA,NA,NA,1,0,1,5,2,110132.7,384142319
"3116",4500,5,9032,1,NA,NA,NA,1,1,1,5,1,110132.7,384142319
"3117",NA,NA,9033,NA,NA,NA,NA,NA,NA,NA,NA,NA,110132.7,384142319
"3118",NA,4,9034,2,NA,NA,NA,NA,NA,NA,6,2,110132.7,384142319
"3119",7000,4,9038,2,NA,NA,NA,1,1,1,5,2,110132.7,384142319
"3120",3400,4,9043,2,NA,NA,NA,1,0,1,5,2,110132.7,384142319
"3121",200,4,9047,2,NA,NA,NA,1,6,1,5,3,110132.7,384142319
"3122",700,5,9049,2,NA,NA,NA,1,3,1,5,1,110132.7,384142319
"3123",4500,4,9050,1,NA,NA,NA,NA,6,5,5,2,110132.7,384142319
"3124",NA,NA,9053,NA,NA,NA,NA,NA,NA,NA,NA,NA,110132.7,384142319
"3125",441,4,9054,2,NA,NA,NA,1,0,1,5,1,110132.7,384142319
"3126",NA,5,9059,2,NA,NA,NA,NA,NA,NA,6,1,110132.7,384142319
"3127",330,4,9060,1,NA,NA,NA,1,2,1,5,2,110132.7,384142319
"3128",5000,4,9066,2,NA,NA,NA,1,8,1,5,1,110132.7,384142319
"3129",300,4,9067,2,NA,NA,NA,2,6,1,5,4,110132.7,384142319
"3130",3000,4,9068,2,NA,NA,NA,1,0,1,5,2,110132.7,384142319
"3131",NA,4,9071,1,NA,NA,NA,NA,NA,NA,6,2,110132.7,384142319
"3132",350,4,9072,2,NA,NA,NA,1,2,1,5,2,110132.7,384142319
"3133",NA,4,9074,1,NA,NA,NA,NA,NA,NA,6,3,110132.7,384142319
"3134",5400,4,9076,2,NA,NA,NA,1,0,1,5,3,110132.7,384142319
"3135",8000,5,9078,1,NA,NA,NA,1,1,1,5,1,110132.7,384142319
"3136",4000,4,9082,1,NA,NA,NA,NA,5,4,5,2,110132.7,384142319
"3137",320,4,9085,2,NA,NA,NA,1,6,1,5,5,110132.7,384142319
"3138",350,4,9086,1,NA,NA,NA,1,2,1,5,2,110132.7,384142319
"3139",8800,4,9089,2,NA,NA,NA,1,1,1,5,2,110132.7,384142319
"3140",NA,4,9090,2,NA,NA,NA,NA,NA,NA,6,3,110132.7,384142319
"3141",5000,4,9093,2,NA,NA,NA,1,0,1,5,4,110132.7,384142319
"3142",NA,5,9094,2,NA,NA,NA,NA,NA,NA,6,2,110132.7,384142319
"3143",4000,5,9100,2,NA,NA,NA,1,0,1,5,2,110132.7,384142319
"3144",300,4,9103,2,NA,NA,NA,1,0,1,5,1,110132.7,384142319
"3145",200,4,9104,2,NA,NA,NA,NA,2,5,5,1,110132.7,384142319
"3146",4800,4,9108,2,NA,NA,NA,1,0,1,5,2,110132.7,384142319
"3147",250,4,9112,1,NA,NA,NA,1,4,1,5,2,110132.7,384142319
"3148",303,4,9113,1,NA,NA,NA,1,3,1,5,2,110132.7,384142319
"3149",NA,4,9115,2,NA,NA,NA,NA,NA,NA,6,5,110132.7,384142319
"3150",4500,4,9120,1,NA,NA,NA,1,1,1,5,5,110132.7,384142319
"3151",NA,5,9122,2,NA,NA,NA,NA,NA,NA,6,1,110132.7,384142319
"3152",NA,4,9127,2,NA,NA,NA,NA,NA,NA,6,4,110132.7,384142319
"3153",250,4,9128,2,NA,NA,NA,1,2,1,5,1,110132.7,384142319
"3154",185,4,9129,1,NA,NA,NA,1,0,1,5,2,110132.7,384142319
"3155",211,4,9132,2,NA,NA,NA,1,8,1,5,4,110132.7,384142319
"3156",6800,4,9134,2,NA,NA,NA,1,1,1,5,5,110132.7,384142319
"3157",4000,4,9142,1,NA,NA,NA,1,8,1,5,1,110132.7,384142319
"3158",NA,4,9147,2,NA,NA,NA,NA,NA,NA,6,2,110132.7,384142319
"3159",400,4,9151,2,NA,NA,NA,1,0,1,5,1,110132.7,384142319
"3160",NA,4,9155,2,NA,NA,NA,NA,NA,NA,6,1,110132.7,384142319
"3161",3200,4,9156,1,NA,NA,NA,1,0,1,5,2,110132.7,384142319
"3162",6200,4,9158,2,NA,NA,NA,1,0,1,5,3,110132.7,384142319
"3163",NA,4,9159,1,NA,NA,NA,NA,NA,NA,6,2,110132.7,384142319
"3164",NA,NA,9161,NA,NA,NA,NA,NA,NA,NA,NA,NA,110132.7,384142319
"3165",4800,4,9163,2,NA,NA,NA,1,0,1,5,2,110132.7,384142319
"3166",3600,4,9165,1,NA,NA,NA,1,1,1,5,2,110132.7,384142319
"3167",6000,4,9168,2,NA,NA,NA,1,0,1,5,2,110132.7,384142319
"3168",NA,NA,9169,NA,NA,NA,NA,NA,NA,NA,NA,NA,110132.7,384142319
"3169",350,4,9173,1,NA,NA,NA,1,8,1,5,2,110132.7,384142319
"3170",350,4,9175,2,NA,NA,NA,1,2,1,5,3,110132.7,384142319
"3171",NA,NA,9176,NA,NA,NA,NA,NA,NA,NA,NA,NA,110132.7,384142319
"3172",170,4,9182,2,NA,NA,NA,2,6,2,5,3,110132.7,384142319
"3173",300,4,9184,1,NA,NA,NA,1,4,1,5,4,110132.7,384142319
"3174",NA,NA,9186,NA,NA,NA,NA,NA,NA,NA,NA,NA,110132.7,384142319
"3175",4500,4,9188,1,NA,NA,NA,1,0,1,5,6,110132.7,384142319
"3176",350,4,9192,1,NA,NA,NA,1,1,1,5,4,110132.7,384142319
"3177",NA,NA,9193,NA,NA,NA,NA,NA,NA,NA,NA,NA,110132.7,384142319
"3178",200,4,9195,2,NA,NA,NA,NA,99,5,5,2,110132.7,384142319
"3179",590,5,9196,2,NA,NA,NA,1,4,1,5,1,110132.7,384142319
"3180",2700,4,9197,1,NA,NA,NA,1,6,1,5,4,110132.7,384142319
"3181",4000,4,9199,2,NA,NA,NA,1,1,1,5,3,110132.7,384142319
"3182",260,4,9200,1,NA,NA,NA,1,2,1,5,1,110132.7,384142319
"3183",NA,4,9202,2,NA,NA,NA,NA,NA,NA,6,3,110132.7,384142319
"3184",NA,4,9204,2,NA,NA,NA,NA,NA,NA,6,1,110132.7,384142319
"3185",220,4,9207,1,NA,NA,NA,2,0,1,5,3,110132.7,384142319
"3186",220,4,9211,1,NA,NA,NA,1,0,1,5,2,110132.7,384142319
"3187",NA,4,9212,2,NA,NA,NA,NA,NA,NA,6,4,110132.7,384142319
"3188",3600,4,9216,1,NA,NA,NA,1,0,1,5,4,110132.7,384142319
"3189",NA,4,9219,2,NA,NA,NA,NA,NA,NA,6,1,110132.7,384142319
"3190",300,4,9220,2,NA,NA,NA,1,2,1,5,2,110132.7,384142319
"3191",5000,4,9224,1,NA,NA,NA,1,2,1,5,1,110132.7,384142319
"3192",7000,4,9235,2,NA,NA,NA,1,0,1,5,1,110132.7,384142319
"3193",400,4,9236,1,NA,NA,NA,1,0,1,5,3,110132.7,384142319
"3194",4500,5,9237,1,NA,NA,NA,1,1,1,5,1,110132.7,384142319
"3195",200,4,9241,1,NA,NA,NA,1,2,1,5,1,110132.7,384142319
"3196",4000,4,9244,2,NA,NA,NA,1,0,1,5,1,110132.7,384142319
"3197",NA,NA,9248,NA,NA,NA,NA,NA,NA,NA,NA,NA,110132.7,384142319
"3198",3000,4,9255,1,NA,NA,NA,1,0,1,5,2,110132.7,384142319
"3199",250,5,9257,2,NA,NA,NA,1,2,1,5,2,110132.7,384142319
"3200",2900,5,9258,1,NA,NA,NA,1,5,1,5,4,110132.7,384142319
"3201",6000,4,9262,1,NA,NA,NA,2,1,2,5,4,110132.7,384142319
"3202",NA,4,9264,2,NA,NA,NA,NA,NA,NA,6,2,110132.7,384142319
"3203",4100,4,9265,1,NA,NA,NA,1,0,1,5,2,110132.7,384142319
"3204",8500,4,9270,1,NA,NA,NA,1,0,1,5,3,110132.7,384142319
"3205",280,4,9272,1,NA,NA,NA,1,3,1,5,1,110132.7,384142319
"3206",NA,4,9274,2,NA,NA,NA,NA,NA,NA,6,1,110132.7,384142319
"3207",340,4,9276,2,NA,NA,NA,1,0,1,5,1,110132.7,384142319
"3208",300,4,9277,4,NA,NA,NA,1,0,1,5,1,110132.7,384142319
"3209",NA,NA,9283,NA,NA,NA,NA,NA,NA,NA,NA,NA,110132.7,384142319
"3210",250,4,9284,2,NA,NA,NA,1,0,1,5,1,110132.7,384142319
"3211",NA,4,9287,2,NA,NA,NA,NA,NA,NA,6,2,110132.7,384142319
"3212",350,4,9299,1,NA,NA,NA,NA,0,5,5,2,110132.7,384142319
"3213",5900,4,9300,1,NA,NA,NA,1,3,1,5,1,110132.7,384142319
"3214",200,4,9301,1,NA,NA,NA,1,5,1,5,5,110132.7,384142319
"3215",NA,NA,9304,NA,NA,NA,NA,NA,NA,NA,NA,NA,110132.7,384142319
"3216",8200,4,9305,2,NA,NA,NA,1,0,1,5,3,110132.7,384142319
"3217",2,5,9306,1,NA,NA,NA,2,2,2,5,2,110132.7,384142319
"3218",6000,5,9309,2,NA,NA,NA,1,1,1,5,1,110132.7,384142319
"3219",4000,4,9310,2,NA,NA,NA,1,3,1,5,5,110132.7,384142319
"3220",NA,4,9313,2,NA,NA,NA,NA,NA,NA,6,2,110132.7,384142319
"3221",6000,4,9314,2,NA,NA,NA,1,1,1,5,4,110132.7,384142319
"3222",400,4,9315,2,NA,NA,NA,1,0,1,5,2,110132.7,384142319
"3223",NA,4,9320,1,NA,NA,NA,NA,NA,NA,6,2,110132.7,384142319
"3224",2100,4,9323,1,NA,NA,NA,1,0,1,5,2,110132.7,384142319
"3225",300,5,9324,1,NA,NA,NA,1,0,1,5,2,110132.7,384142319
"3226",0.9,4,9325,2,NA,NA,NA,1,2,1,5,3,110132.7,384142319
"3227",NA,NA,9326,NA,NA,NA,NA,NA,NA,NA,NA,NA,110132.7,384142319
"3228",NA,NA,9330,NA,NA,NA,NA,NA,NA,NA,NA,NA,110132.7,384142319
"3229",3000,4,9331,2,NA,NA,NA,1,0,1,5,1,110132.7,384142319
"3230",4700,4,9333,1,NA,NA,NA,1,1,1,5,1,110132.7,384142319
"3231",350,4,9337,2,NA,NA,NA,1,1,1,5,1,110132.7,384142319
"3232",5600,4,9338,2,NA,NA,NA,1,6,1,5,1,110132.7,384142319
"3233",300,4,9343,1,NA,NA,NA,1,1,1,5,2,110132.7,384142319
"3234",4800,4,9344,2,NA,NA,NA,1,1,1,5,1,110132.7,384142319
"3235",8500,4,9345,1,NA,NA,NA,1,0,1,5,3,110132.7,384142319
"3236",1000,4,9351,2,NA,NA,NA,NA,2,5,5,2,110132.7,384142319
"3237",7000,5,9352,2,NA,NA,NA,1,0,1,5,2,110132.7,384142319
"3238",250,4,9353,2,NA,NA,NA,NA,2,5,5,1,110132.7,384142319
"3239",250,4,9354,1,NA,NA,NA,1,0,1,5,1,110132.7,384142319
"3240",4000,5,9355,1,NA,NA,NA,1,8,1,5,1,110132.7,384142319
"3241",3000,4,9356,1,NA,NA,NA,1,0,1,5,2,110132.7,384142319
"3242",320,4,9357,1,NA,NA,NA,1,2,1,5,1,110132.7,384142319
"3243",330,5,9361,2,NA,NA,NA,1,3,1,5,1,110132.7,384142319
"3244",170,4,9363,1,NA,NA,NA,1,0,1,5,3,110132.7,384142319
"3245",NA,4,9365,2,NA,NA,NA,NA,NA,NA,6,2,110132.7,384142319
"3246",3200,4,9368,1,NA,NA,NA,1,5,1,5,6,110132.7,384142319
"3247",350,4,9369,1,NA,NA,NA,1,1,1,5,2,110132.7,384142319
"3248",600,4,9371,2,NA,NA,NA,1,6,1,5,1,110132.7,384142319
"3249",6500,4,9378,1,NA,NA,NA,1,8,1,5,2,110132.7,384142319
"3250",NA,4,9383,2,NA,NA,NA,NA,NA,NA,6,3,110132.7,384142319
"3251",340,4,9385,1,NA,NA,NA,1,2,1,5,1,110132.7,384142319
"3252",NA,NA,9396,NA,NA,NA,NA,NA,NA,NA,NA,NA,110132.7,384142319
"3253",NA,5,9398,2,NA,NA,NA,NA,NA,NA,6,1,110132.7,384142319
"3254",250,4,9402,1,NA,NA,NA,1,0,1,5,2,110132.7,384142319
"3255",5000,4,9407,1,NA,NA,NA,1,0,1,5,2,110132.7,384142319
"3256",190,4,9408,1,NA,NA,NA,1,0,1,5,3,110132.7,384142319
"3257",NA,5,9409,2,4,2,5,NA,NA,NA,4,NA,110132.7,384142319
"3258",NA,5,9416,2,NA,NA,NA,NA,NA,NA,6,2,110132.7,384142319
"3259",500,5,9417,1,NA,NA,NA,1,0,1,5,2,110132.7,384142319
"3260",NA,5,9420,2,NA,NA,NA,NA,NA,NA,6,4,110132.7,384142319
"3261",300,4,9421,2,NA,NA,NA,1,2,1,5,2,110132.7,384142319
"3262",200,4,9423,1,NA,NA,NA,1,0,1,5,2,110132.7,384142319
"3263",250,4,9426,1,NA,NA,NA,1,0,1,5,2,110132.7,384142319
"3264",500,4,9432,1,NA,NA,NA,NA,5,4,5,2,110132.7,384142319
"3265",NA,5,9433,1,NA,NA,NA,NA,NA,NA,6,1,110132.7,384142319
"3266",NA,NA,9435,NA,NA,NA,NA,NA,NA,NA,NA,NA,110132.7,384142319
"3267",80,4,9440,2,NA,NA,NA,1,3,1,5,2,110132.7,384142319
"3268",300,4,9444,1,NA,NA,NA,1,3,1,5,2,110132.7,384142319
"3269",NA,5,9445,1,NA,NA,NA,NA,NA,NA,6,3,110132.7,384142319
"3270",4000,4,9448,2,NA,NA,NA,2,4,2,5,1,110132.7,384142319
"3271",400,4,9451,2,NA,NA,NA,1,6,1,5,4,110132.7,384142319
"3272",NA,NA,9455,NA,NA,NA,NA,NA,NA,NA,NA,NA,110132.7,384142319
"3273",3700,4,9456,1,NA,NA,NA,1,0,1,5,2,110132.7,384142319
"3274",300,4,9457,2,NA,NA,NA,1,1,1,5,2,110132.7,384142319
"3275",4500,4,9458,1,NA,NA,NA,1,0,1,5,1,110132.7,384142319
"3276",3500,5,9462,2,NA,NA,NA,1,2,1,5,4,110132.7,384142319
"3277",3200,4,9464,2,NA,NA,NA,1,1,1,5,2,110132.7,384142319
"3278",8000,4,9466,2,NA,NA,NA,1,0,1,5,1,110132.7,384142319
"3279",620,4,9467,2,NA,NA,NA,1,2,1,5,1,110132.7,384142319
"3280",350,4,9470,2,NA,NA,NA,1,8,1,5,1,110132.7,384142319
"3281",4000,4,9474,1,NA,NA,NA,1,1,1,5,2,110132.7,384142319
"3282",3300,4,9476,1,NA,NA,NA,2,1,1,5,4,110132.7,384142319
"3283",4800,4,9482,2,NA,NA,NA,1,0,1,5,2,110132.7,384142319
"3284",4000,4,9484,2,NA,NA,NA,1,2,1,5,2,110132.7,384142319
"3285",NA,4,9492,2,NA,NA,NA,NA,NA,NA,6,2,110132.7,384142319
"3286",5000,4,9493,1,NA,NA,NA,1,1,1,5,3,110132.7,384142319
"3287",4380,4,9496,1,NA,NA,NA,2,0,1,5,5,110132.7,384142319
"3288",3600,5,9497,1,NA,NA,NA,1,1,1,5,2,110132.7,384142319
"3289",250,4,9499,1,NA,NA,NA,1,99,1,5,2,110132.7,384142319
"3290",200,4,9503,1,NA,NA,NA,2,4,2,5,2,110132.7,384142319
"3291",3800,4,9504,2,NA,NA,NA,1,2,1,5,4,110132.7,384142319
"3292",120,4,9505,1,NA,NA,NA,2,0,2,5,1,110132.7,384142319
"3293",10000,4,9507,2,NA,NA,NA,1,0,1,5,3,110132.7,384142319
"3294",9090908,4,9509,2,NA,NA,NA,1,4,1,5,2,110132.7,384142319
"3295",NA,NA,9512,NA,NA,NA,NA,NA,NA,NA,NA,NA,110132.7,384142319
"3296",500,4,9513,2,NA,NA,NA,1,1,1,5,1,110132.7,384142319
"3297",300,4,9518,2,NA,NA,NA,1,0,1,5,1,110132.7,384142319
"3298",290,4,9519,1,NA,NA,NA,1,0,1,5,2,110132.7,384142319
"3299",340,4,9523,1,NA,NA,NA,1,0,1,5,1,110132.7,384142319
"3300",NA,NA,9526,NA,NA,NA,NA,NA,NA,NA,NA,NA,110132.7,384142319
"3301",200,4,9533,1,NA,NA,NA,1,0,1,5,1,110132.7,384142319
"3302",280,4,9534,1,NA,NA,NA,1,3,1,5,2,110132.7,384142319
"3303",100,4,9538,1,NA,NA,NA,NA,6,5,5,4,110132.7,384142319
"3304",2500,4,9539,2,NA,NA,NA,2,2,1,5,1,110132.7,384142319
"3305",300,4,9542,1,NA,NA,NA,1,8,1,5,2,110132.7,384142319
"3306",NA,5,9544,1,NA,NA,NA,NA,NA,NA,6,1,110132.7,384142319
"3307",0.95,4,9545,1,NA,NA,NA,2,6,3,5,1,110132.7,384142319
"3308",NA,NA,9548,NA,NA,NA,NA,NA,NA,NA,NA,NA,110132.7,384142319
"3309",70,4,9553,2,NA,NA,NA,1,0,1,5,5,110132.7,384142319
"3310",8000,4,9554,1,NA,NA,NA,1,0,1,5,1,110132.7,384142319
"3311",300,4,9555,2,NA,NA,NA,1,0,1,5,2,110132.7,384142319
"3312",NA,4,9556,2,NA,NA,NA,NA,NA,NA,6,4,110132.7,384142319
"3313",200,4,9558,1,NA,NA,NA,1,0,1,5,2,110132.7,384142319
"3314",9090908,4,9559,2,NA,NA,NA,1,1,1,5,1,110132.7,384142319
"3315",5000,4,9560,2,NA,NA,NA,1,4,1,5,2,110132.7,384142319
"3316",5200,4,9561,1,NA,NA,NA,1,1,1,5,2,110132.7,384142319
"3317",NA,4,9562,1,NA,NA,NA,NA,NA,NA,6,4,110132.7,384142319
"3318",230,4,9572,1,NA,NA,NA,1,5,1,5,4,110132.7,384142319
"3319",350,4,9573,2,NA,NA,NA,1,0,1,5,1,110132.7,384142319
"3320",NA,NA,9575,NA,NA,NA,NA,NA,NA,NA,NA,NA,110132.7,384142319
"3321",250,4,9579,2,NA,NA,NA,2,2,2,5,1,110132.7,384142319
"3322",NA,NA,9583,NA,NA,NA,NA,NA,NA,NA,NA,NA,110132.7,384142319
"3323",250,4,9584,2,NA,NA,NA,1,2,1,5,1,110132.7,384142319
"3324",NA,4,9589,2,NA,NA,NA,NA,NA,NA,6,4,110132.7,384142319
"3325",6600,4,9593,2,NA,NA,NA,1,0,1,5,3,110132.7,384142319
"3326",400,4,9596,2,NA,NA,NA,1,0,1,5,2,110132.7,384142319
"3327",6000,5,9599,2,NA,NA,NA,1,0,1,5,2,110132.7,384142319
"3328",400,4,9602,1,NA,NA,NA,1,6,1,5,2,110132.7,384142319
"3329",320,4,9603,1,NA,NA,NA,1,8,1,5,1,110132.7,384142319
"3330",400,4,9611,2,NA,NA,NA,1,0,1,5,1,110132.7,384142319
"3331",4800,4,9613,1,NA,NA,NA,1,1,1,5,1,110132.7,384142319
"3332",230,4,9615,1,NA,NA,NA,2,6,1,5,4,110132.7,384142319
"3333",1000,4,9617,2,NA,NA,NA,1,6,1,5,1,110132.7,384142319
"3334",NA,4,9619,1,7,1,5,NA,NA,NA,4,2,110132.7,384142319
"3335",7000,4,9620,2,NA,NA,NA,1,0,1,5,2,110132.7,384142319
"3336",8000,4,9625,2,NA,NA,NA,1,0,1,5,1,110132.7,384142319
"3337",7000,4,9632,2,NA,NA,NA,1,0,1,5,1,110132.7,384142319
"3338",NA,4,9634,1,5,1,1,NA,NA,NA,3,NA,110132.7,384142319
"3339",100,4,9635,2,NA,NA,NA,NA,2,5,5,3,110132.7,384142319
"3340",200,5,9636,2,NA,NA,NA,1,0,1,5,1,110132.7,384142319
"3341",350,4,9637,2,NA,NA,NA,1,0,1,5,3,110132.7,384142319
"3342",350,4,9642,1,NA,NA,NA,1,2,1,5,1,110132.7,384142319
"3343",420,4,9644,2,NA,NA,NA,1,1,1,5,1,110132.7,384142319
"3344",3100,4,9646,1,NA,NA,NA,1,2,1,5,2,110132.7,384142319
"3345",200,4,9650,2,NA,NA,NA,2,6,2,5,1,110132.7,384142319
"3346",4,5,9654,2,NA,NA,NA,2,2,2,5,2,110132.7,384142319
"3347",360,4,9655,2,NA,NA,NA,1,0,1,5,4,110132.7,384142319
"3348",4200,4,9662,2,NA,NA,NA,1,0,1,5,2,110132.7,384142319
"3349",5500,4,9663,2,NA,NA,NA,1,1,1,5,4,110132.7,384142319
"3350",NA,NA,9668,NA,NA,NA,NA,NA,NA,NA,NA,NA,110132.7,384142319
"3351",160,4,9675,1,NA,NA,NA,1,0,1,5,3,110132.7,384142319
"3352",3200,4,9678,2,NA,NA,NA,1,0,1,5,1,110132.7,384142319
"3353",370,4,9680,2,NA,NA,NA,1,0,1,5,1,110132.7,384142319
"3354",230,4,9682,1,NA,NA,NA,1,2,2,5,2,110132.7,384142319
"3355",NA,4,9686,4,NA,NA,NA,NA,NA,NA,6,2,110132.7,384142319
"3356",260,4,9691,2,NA,NA,NA,1,2,1,5,2,110132.7,384142319
"3357",NA,NA,9692,NA,NA,NA,NA,NA,NA,NA,NA,NA,110132.7,384142319
"3358",8000,4,9694,2,NA,NA,NA,1,0,1,5,6,110132.7,384142319
"3359",NA,4,9696,2,NA,NA,NA,NA,NA,NA,6,1,110132.7,384142319
"3360",400,4,9700,1,NA,NA,NA,NA,6,4,5,1,110132.7,384142319
"3361",330,4,9704,1,NA,NA,NA,1,0,1,5,1,110132.7,384142319
"3362",NA,NA,9707,NA,NA,NA,NA,NA,NA,NA,NA,NA,110132.7,384142319
"3363",6000,5,9708,2,NA,NA,NA,1,2,1,5,1,110132.7,384142319
"3364",60,5,9709,2,NA,NA,NA,2,4,1,5,1,110132.7,384142319
"3365",NA,NA,9710,NA,NA,NA,NA,NA,NA,NA,NA,NA,110132.7,384142319
"3366",300,4,9717,2,NA,NA,NA,2,2,2,5,1,110132.7,384142319
"3367",NA,4,9728,1,NA,NA,NA,NA,NA,NA,6,1,110132.7,384142319
"3368",NA,4,9729,2,NA,NA,NA,NA,NA,NA,6,1,110132.7,384142319
"3369",350,4,9732,2,NA,NA,NA,1,0,1,5,1,110132.7,384142319
"3370",NA,4,9733,1,NA,NA,NA,NA,NA,NA,6,1,110132.7,384142319
"3371",210,4,9736,1,NA,NA,NA,1,1,1,5,1,110132.7,384142319
"3372",450,4,9738,1,NA,NA,NA,1,0,1,5,5,110132.7,384142319
"3373",400,4,9740,2,NA,NA,NA,1,3,1,5,3,110132.7,384142319
"3374",180,4,9741,1,NA,NA,NA,1,0,1,5,1,110132.7,384142319
"3375",NA,4,9742,1,NA,NA,NA,NA,NA,NA,6,1,110132.7,384142319
"3376",300,4,9749,1,NA,NA,NA,NA,6,5,5,1,110132.7,384142319
"3377",200,4,9751,2,NA,NA,NA,2,2,2,5,1,110132.7,384142319
"3378",NA,NA,9753,NA,NA,NA,NA,NA,NA,NA,NA,NA,110132.7,384142319
"3379",4200,4,9756,2,NA,NA,NA,1,1,1,5,2,110132.7,384142319
"3380",300,4,9758,2,NA,NA,NA,1,0,1,5,5,110132.7,384142319
"3381",NA,NA,9763,NA,NA,NA,NA,NA,NA,NA,NA,NA,110132.7,384142319
"3382",4700,4,9770,2,NA,NA,NA,1,6,1,5,1,110132.7,384142319
"3383",180,4,9774,1,NA,NA,NA,1,2,1,5,2,110132.7,384142319
"3384",2400,4,9776,2,NA,NA,NA,1,0,1,5,2,110132.7,384142319
"3385",4000,4,9784,2,NA,NA,NA,1,0,1,5,1,110132.7,384142319
"3386",9090908,4,9785,4,NA,NA,NA,1,4,1,5,2,110132.7,384142319
"3387",530,4,9786,2,NA,NA,NA,1,1,1,5,1,110132.7,384142319
"3388",6000,4,9791,1,NA,NA,NA,1,0,1,5,1,110132.7,384142319
"3389",5500,4,9794,2,NA,NA,NA,1,0,1,5,1,110132.7,384142319
"3390",330,4,9795,2,NA,NA,NA,1,0,1,5,1,110132.7,384142319
"3391",5000,4,9797,1,NA,NA,NA,1,1,1,5,2,110132.7,384142319
"3392",195,4,9801,1,NA,NA,NA,1,0,1,5,1,110132.7,384142319
"3393",8000,4,9802,2,NA,NA,NA,1,0,1,5,1,110132.7,384142319
"3394",4500,4,9805,1,NA,NA,NA,1,0,1,5,2,110132.7,384142319
"3395",5000,4,9807,2,NA,NA,NA,1,0,1,5,2,110132.7,384142319
"3396",3300,4,9808,1,NA,NA,NA,1,0,1,5,1,110132.7,384142319
"3397",3460,4,9809,1,NA,NA,NA,1,0,1,5,1,110132.7,384142319
