"id","income","birthyr","gender","educ","marital","employ","field","wrkhr","job","leastincome","selfconfident","child","year"
387,8000,35,"M","BS","notmarried","fulltime","else",40,5,5000,1,"N",2018
387,8000,35,"M","BS","notmarried","fulltime","else",40,5,9000,1,"N",2019
389,15600,27,"M","BS","notmarried","fulltime","else",60,5,3000,1,"N",2016
389,15600,27,"M","BS","notmarried","fulltime","else",60,5,3000,1,"N",2017
389,15600,27,"M","BS","notmarried","fulltime","else",60,5,3000,1,"N",2018
389,2000,27,"M","BS","notmarried","fulltime","else",60,5,1500,5,"N",2019
390,14976,30,"F","BS","notmarried","fulltime","else",48,5,3000,1,"N",2017
390,14976,30,"F","BS","notmarried","fulltime","else",48,5,3000,1,"N",2018
390,12480,30,"F","BS","notmarried","fulltime","else",40,5,1400,4,"N",2019
390,10400,30,"F","BS","notmarried","fulltime","else",40,5,1800,5,"N",2020
391,3000,27,"F","BS","notmarried","fulltime","else",40,5,4000,1,"N",2016
391,10400,27,"F","BS","notmarried","fulltime","else",40,5,3000,1,"N",2017
391,10400,27,"F","BS","notmarried","fulltime","else",40,5,4000,1,"N",2018
391,10400,27,"F","BS","notmarried","fulltime","else",40,5,2000,5,"N",2019
391,10400,27,"F","BS","notmarried","fulltime","else",40,5,3000,3,"N",2020
396,13000,29,"M","BS","notmarried","fulltime","else",50,5,2700,2,"N",2017
396,3600,29,"M","BS","notmarried","fulltime","else",58,5,3000,2,"N",2018
396,3600,29,"M","BS","notmarried","fulltime","ResearchTech",40,5,3600,2,"N",2020
405,3200,36,"M","BS","married","fulltime","else",40,5,3200,2,"Y",2016
405,3400,36,"M","BS","married","fulltime","else",40,5,3600,2,"Y",2017
405,4800,36,"M","BS","married","fulltime","else",41,5,5000,2,"Y",2018
405,13728,36,"M","BS","married","fulltime","else",44,5,7000,4,"Y",2019
405,11700,36,"M","BS","married","fulltime","else",45,5,4500,2,"Y",2020
410,3000,28,"F","BS","notmarried","fulltime","else",40,5,3000,2,"N",2016
410,3000,28,"F","BS","notmarried","fulltime","else",40,5,3000,2,"N",2017
410,3000,28,"F","BS","notmarried","fulltime","else",40,5,3000,2,"N",2018
410,3000,28,"F","BS","notmarried","fulltime","else",40,5,2500,2,"N",2019
410,3100,28,"F","BS","married","fulltime","else",40,5,3000,2,"N",2020
411,3000,29,"F","BS","notmarried","fulltime","else",40,5,3000,2,"N",2016
411,3100,29,"F","BS","notmarried","fulltime","else",40,5,3000,2,"N",2017
411,3100,29,"F","BS","notmarried","fulltime","else",40,5,3000,4,"N",2018
411,3100,29,"F","BS","married","fulltime","else",40,5,2800,2,"N",2019
411,3300,29,"F","BS","married","fulltime","else",40,5,3000,2,"Y",2020
414,10400,34,"F","BS","notmarried","fulltime","else",40,5,2400,2,"N",2016
414,2400,34,"F","BS","notmarried","fulltime","else",40,5,2400,2,"N",2017
414,10400,34,"F","BS","notmarried","fulltime","else",40,5,2400,2,"N",2018
416,2700,37,"F","MSPHD","married","fulltime","else",40,5,2400,2,"Y",2016
416,3000,37,"F","MSPHD","married","fulltime","else",40,5,3000,2,"Y",2017
416,3200,37,"F","MSPHD","married","fulltime","else",40,5,3000,2,"Y",2018
416,3064,37,"F","MSPHD","married","fulltime","else",40,5,3600,1,"Y",2019
416,10400,37,"F","MSPHD","married","fulltime","else",40,5,4000,2,"Y",2020
419,2000,27,"F","BS","notmarried","fulltime","else",40,5,2400,2,"N",2019
419,2200,27,"F","BS","notmarried","fulltime","else",40,5,2000,2,"N",2020
421,3000,30,"M","BS","notmarried","fulltime","else",40,5,3000,2,"N",2017
421,3000,30,"M","BS","notmarried","fulltime","else",40,5,3000,2,"N",2018
421,3000,30,"M","BS","notmarried","fulltime","else",40,5,3000,2,"N",2019
421,10400,30,"M","BS","notmarried","fulltime","else",40,5,3000,2,"N",2020
422,4000,26,"M","BS","notmarried","fulltime","ResearchTech",40,5,3000,2,"N",2018
422,5300,26,"M","BS","notmarried","fulltime","ResearchTech",40,5,1200,2,"N",2019
422,4600,26,"M","BS","notmarried","fulltime","ResearchTech",43,5,3500,4,"N",2020
424,3700,37,"M","BS","notmarried","fulltime","else",40,5,3600,2,"N",2016
424,4000,37,"M","BS","notmarried","fulltime","else",40,5,3600,2,"N",2017
424,4500,37,"M","BS","notmarried","fulltime","ResearchTech",40,5,4000,2,"N",2020
425,2400,36,"F","BS","notmarried","fulltime","else",40,5,2400,2,"N",2016
425,10400,36,"F","BS","notmarried","fulltime","else",40,5,2400,2,"N",2017
425,2400,36,"F","BS","notmarried","fulltime","else",40,5,2400,2,"N",2018
425,10400,36,"F","BS","notmarried","fulltime","else",40,5,2600,2,"N",2019
425,3200,36,"F","BS","notmarried","fulltime","else",40,5,3200,2,"N",2020
426,2800,34,"F","BS","notmarried","fulltime","else",40,5,3000,2,"N",2016
426,2900,34,"F","BS","notmarried","fulltime","else",40,5,3000,2,"N",2017
426,3000,34,"F","BS","notmarried","fulltime","else",40,5,3000,2,"N",2018
426,3600,34,"F","BS","notmarried","fulltime","else",40,5,3000,2,"N",2019
426,3600,34,"F","BS","notmarried","fulltime","else",40,5,3600,2,"N",2020
429,10400,31,"F","BS","married","fulltime","else",40,5,2400,2,"N",2016
429,2400,31,"F","BS","married","fulltime","else",40,5,2400,2,"N",2017
442,2400,32,"F","MSPHD","notmarried","fulltime","else",40,5,3600,2,"N",2016
442,2400,32,"F","MSPHD","notmarried","fulltime","else",40,5,3000,2,"N",2017
442,2400,32,"F","MSPHD","notmarried","fulltime","else",40,5,2400,2,"N",2018
442,10400,32,"F","MSPHD","notmarried","fulltime","else",40,5,3000,1,"N",2019
442,10400,32,"F","MSPHD","notmarried","fulltime","else",40,5,2400,2,"N",2020
445,3800,36,"F","BS","notmarried","fulltime","else",40,5,3600,2,"N",2016
445,4000,36,"F","BS","notmarried","fulltime","else",40,5,3600,2,"N",2017
445,4000,36,"F","BS","notmarried","fulltime","else",40,5,3600,2,"N",2018
445,4000,36,"F","BS","notmarried","fulltime","else",40,5,3600,2,"N",2019
445,4300,36,"F","BS","notmarried","fulltime","else",40,5,4000,2,"N",2020
450,10400,26,"F","BS","notmarried","fulltime","else",40,5,2000,2,"N",2016
450,1600,26,"F","BS","notmarried","fulltime","else",40,5,2000,2,"N",2017
450,1700,26,"F","BS","notmarried","fulltime","else",40,5,2000,2,"N",2018
450,2000,26,"F","BS","notmarried","fulltime","else",40,5,2000,2,"N",2019
450,2200,26,"F","BS","notmarried","fulltime","else",40,5,2400,2,"N",2020
458,4700,33,"M","BS","married","fulltime","ResearchTech",40,5,4000,2,"Y",2016
458,4800,33,"M","BS","married","fulltime","ResearchTech",40,5,4000,2,"Y",2017
458,4800,33,"M","BS","married","fulltime","ResearchTech",40,5,4000,4,"Y",2018
458,4800,33,"M","BS","married","fulltime","ResearchTech",40,5,5000,2,"Y",2019
458,4800,33,"M","BS","married","fulltime","ResearchTech",40,5,4800,2,"Y",2020
459,3000,28,"F","BS","notmarried","fulltime","else",40,5,3000,2,"N",2016
459,4000,28,"F","BS","notmarried","fulltime","else",40,5,4000,2,"N",2017
459,4000,28,"F","BS","notmarried","fulltime","else",40,5,4000,2,"N",2018
459,4000,28,"F","BS","notmarried","fulltime","else",40,5,5000,1,"N",2019
459,4000,28,"F","BS","notmarried","fulltime","else",40,5,4000,2,"N",2020
462,11700,25,"F","BS","notmarried","temporary","else",45,5,2400,2,"N",2017
462,10400,25,"F","BS","notmarried","fulltime","else",40,5,2400,2,"N",2018
462,10400,25,"F","BS","notmarried","fulltime","else",40,5,2000,2,"N",2019
462,10400,25,"F","BS","notmarried","fulltime","else",40,5,2400,2,"N",2020
472,2800,27,"F","BS","notmarried","fulltime","else",44,5,3500,4,"N",2016
472,3300,27,"F","BS","notmarried","fulltime","else",44,5,3800,2,"N",2018
472,13728,27,"F","BS","notmarried","fulltime","else",44,5,3500,4,"N",2019
472,11440,27,"F","BS","notmarried","fulltime","else",44,5,4800,2,"N",2020
473,3800,29,"F","BS","notmarried","fulltime","else",40,5,4500,1,"N",2019
473,10400,29,"F","BS","notmarried","fulltime","else",40,5,4800,2,"N",2020
474,15912,29,"M","BS","notmarried","fulltime","else",51,5,2400,2,"N",2016
474,15912,29,"M","BS","married","fulltime","else",51,5,3000,2,"N",2017
474,15912,29,"M","BS","married","fulltime","else",51,5,4000,1,"Y",2018
474,15912,29,"M","BS","married","fulltime","else",51,5,5000,2,"Y",2019
474,5000,29,"M","BS","married","fulltime","else",51,5,6000,2,"Y",2020
478,2000,25,"F","BS","notmarried","temporary","ResearchTech",45,5,2000,2,"N",2018
478,11700,25,"F","BS","notmarried","fulltime","ResearchTech",45,5,2500,1,"N",2019
478,14040,25,"F","BS","notmarried","fulltime","ResearchTech",45,5,2500,2,"N",2020
479,12740,25,"F","BS","notmarried","fulltime","else",49,5,3000,2,"N",2017
479,2100,25,"F","BS","notmarried","fulltime","else",46,5,2600,4,"N",2018
479,11960,25,"F","BS","notmarried","fulltime","else",46,5,3000,2,"N",2019
479,11960,25,"F","BS","notmarried","fulltime","else",46,5,2500,2,"N",2020
482,3000,29,"M","BS","notmarried","fulltime","else",39,5,2800,2,"N",2016
482,3200,29,"M","BS","notmarried","fulltime","else",38,5,3000,1,"N",2017
482,3200,29,"M","BS","notmarried","fulltime","else",38,5,3000,2,"N",2018
482,3500,29,"M","BS","married","fulltime","else",38,5,4000,2,"N",2019
482,4500,29,"M","BS","married","fulltime","else",38,5,6000,2,"N",2020
483,4500,30,"F","BS","notmarried","fulltime","else",42,5,3000,1,"N",2016
483,4500,30,"F","BS","notmarried","fulltime","else",42,5,5000,1,"N",2017
483,5000,30,"F","BS","married","fulltime","else",43,5,5000,2,"N",2018
483,5500,30,"F","BS","married","fulltime","else",40,5,3600,1,"Y",2019
483,5000,30,"F","BS","married","fulltime","else",40,5,5000,2,"Y",2020
495,10400,26,"F","BS","notmarried","fulltime","else",40,5,3000,2,"N",2017
495,3500,26,"F","BS","notmarried","fulltime","else",40,5,4000,3,"N",2019
496,2800,32,"F","BS","married","fulltime","else",40,5,3000,1,"N",2016
496,3500,32,"F","BS","married","fulltime","else",40,5,4000,3,"Y",2019
497,2800,31,"F","MSPHD","married","fulltime","else",40,5,3500,1,"Y",2016
497,10400,31,"F","MSPHD","married","fulltime","else",40,5,4000,3,"Y",2019
498,5000,39,"M","BS","married","fulltime","else",43,5,5000,2,"Y",2016
498,5000,39,"M","BS","married","fulltime","else",43,5,5000,1,"Y",2017
498,5000,39,"M","BS","married","fulltime","else",44,5,5000,2,"Y",2018
498,5000,39,"M","BS","married","fulltime","else",44,5,6000,2,"Y",2019
498,5000,39,"M","BS","married","fulltime","else",40,5,6000,5,"Y",2020
503,5000,35,"M","MSPHD","married","fulltime","ResearchTech",41,5,5500,3,"Y",2020
509,13260,25,"M","BS","notmarried","fulltime","else",51,5,2300,4,"N",2016
509,13260,25,"M","BS","notmarried","fulltime","else",51,5,2500,4,"N",2017
509,13260,25,"M","BS","notmarried","fulltime","else",51,5,4000,1,"N",2019
509,4000,25,"M","BS","notmarried","fulltime","else",51,5,4500,4,"N",2020
512,4000,27,"F","BS","notmarried","fulltime","ResearchTech",43,5,5000,2,"N",2017
512,5500,27,"F","BS","notmarried","fulltime","ResearchTech",45,5,4000,2,"N",2018
512,4000,27,"F","BS","notmarried","fulltime","ResearchTech",45,5,4500,1,"N",2019
515,10400,27,"F","BS","notmarried","fulltime","else",40,5,3000,2,"N",2016
515,2700,27,"F","BS","notmarried","fulltime","else",40,5,3000,2,"N",2017
515,10400,27,"F","BS","notmarried","fulltime","else",40,5,4000,2,"N",2019
515,4000,27,"F","BS","notmarried","fulltime","else",45,5,4500,1,"N",2020
516,10400,30,"F","BS","notmarried","fulltime","else",40,5,3000,1,"N",2016
516,2500,30,"F","BS","notmarried","fulltime","else",40,5,3000,2,"N",2017
516,4000,30,"F","BS","married","fulltime","else",41,5,5000,2,"Y",2020
517,10400,36,"F","MSPHD","notmarried","fulltime","ResearchTech",40,5,3500,1,"N",2016
517,10400,36,"F","MSPHD","notmarried","fulltime","ResearchTech",40,5,4000,2,"N",2018
517,3800,36,"F","MSPHD","married","fulltime","ResearchTech",40,5,4500,2,"Y",2019
517,10400,36,"F","MSPHD","married","fulltime","ResearchTech",40,5,5000,2,"Y",2020
518,10400,25,"F","BS","notmarried","fulltime","else",40,5,2500,2,"N",2019
518,10400,25,"F","BS","notmarried","fulltime","else",40,5,2500,4,"N",2020
521,11700,34,"M","BS","notmarried","fulltime","else",45,5,4800,4,"N",2020
523,15600,27,"F","BS","notmarried","fulltime","else",50,5,2000,1,"N",2016
523,2400,27,"F","BS","notmarried","fulltime","ResearchTech",45,5,3000,3,"N",2017
523,2800,27,"F","BS","notmarried","fulltime","ResearchTech",45,5,2800,3,"N",2018
523,3000,27,"F","BS","notmarried","fulltime","ResearchTech",45,5,4000,1,"N",2019
523,3200,27,"F","BS","notmarried","fulltime","ResearchTech",45,5,3000,5,"N",2020
527,3500,28,"M","BS","notmarried","fulltime","else",43,5,3000,3,"N",2018
527,4000,28,"M","BS","notmarried","fulltime","else",40,5,3600,2,"N",2019
527,4000,28,"M","BS","notmarried","fulltime","else",42,5,3500,2,"N",2020
529,4000,35,"M","BS","married","temporary","else",50,5,3000,4,"Y",2016
529,4000,35,"M","BS","married","temporary","else",52,5,3000,2,"Y",2017
529,4000,35,"M","BS","married","temporary","else",55,5,3600,2,"Y",2018
529,4800,35,"M","BS","married","temporary","else",55,5,4000,3,"Y",2019
529,6000,35,"M","BS","married","temporary","else",45,5,4000,2,"Y",2020
530,3600,27,"M","BS","notmarried","fulltime","ResearchTech",45,5,2500,2,"N",2016
530,3600,27,"M","BS","notmarried","fulltime","ResearchTech",43,5,3000,3,"N",2017
530,11700,27,"M","BS","notmarried","fulltime","ResearchTech",45,5,3600,2,"N",2018
530,4500,27,"M","BS","notmarried","fulltime","ResearchTech",43,5,4000,2,"N",2019
530,4600,27,"M","BS","notmarried","fulltime","ResearchTech",44,5,4000,1,"N",2020
531,10400,28,"M","BS","notmarried","fulltime","else",40,5,3000,2,"N",2019
532,3000,27,"F","BS","notmarried","fulltime","ResearchTech",46,5,1800,2,"N",2016
537,7600,38,"M","BS","married","fulltime","else",55,5,3500,2,"Y",2016
537,8000,38,"M","BS","married","fulltime","else",44,5,5000,4,"Y",2017
537,8600,38,"M","BS","married","fulltime","else",44,5,6000,3,"Y",2018
537,9000,38,"M","BS","married","fulltime","else",43,5,7000,3,"Y",2019
537,10000,38,"M","BS","married","fulltime","else",40,5,8000,2,"Y",2020
539,4368,26,"F","BS","notmarried","temporary","else",21,5,2000,4,"N",2016
540,2800,25,"F","BS","notmarried","fulltime","ResearchTech",43,5,2200,2,"N",2017
540,2000,25,"F","BS","notmarried","fulltime","else",43,5,2000,4,"N",2019
540,2100,25,"F","BS","notmarried","fulltime","else",41,5,2000,4,"N",2020
544,3000,27,"F","BS","notmarried","fulltime","else",43,5,3000,1,"N",2016
544,3700,27,"F","BS","notmarried","fulltime","else",45,5,3000,4,"N",2017
544,4000,27,"F","BS","notmarried","fulltime","else",42,5,3000,2,"N",2018
544,4000,27,"F","BS","married","fulltime","else",42,5,3000,4,"N",2019
544,4200,27,"F","BS","married","fulltime","else",42,5,3600,1,"N",2020
545,4000,30,"F","BS","married","fulltime","else",43,5,3800,2,"Y",2017
545,3900,30,"F","BS","married","fulltime","else",42,5,3600,2,"Y",2018
545,4500,30,"F","BS","married","fulltime","else",40,5,3000,1,"Y",2019
545,4500,30,"F","BS","married","fulltime","else",42,5,4000,1,"Y",2020
553,3600,29,"M","BS","notmarried","fulltime","ResearchTech",46,5,3000,3,"N",2018
553,3200,29,"M","BS","notmarried","fulltime","ResearchTech",45,5,3000,2,"N",2019
555,3000,25,"F","MSPHD","notmarried","temporary","else",52,5,3000,2,"N",2018
555,4200,25,"F","MSPHD","notmarried","fulltime","else",53,5,4000,2,"N",2019
555,4300,25,"F","MSPHD","notmarried","fulltime","else",53,5,3500,2,"N",2020
556,3600,28,"M","BS","notmarried","fulltime","else",48,5,3600,2,"N",2017
556,6000,28,"M","BS","notmarried","fulltime","else",47,5,3600,2,"N",2018
556,4600,28,"M","BS","notmarried","fulltime","else",50,5,4000,4,"N",2019
556,6000,28,"M","BS","notmarried","fulltime","else",45,5,4500,2,"N",2020
557,3000,33,"F","BS","notmarried","fulltime","ResearchTech",46,5,2000,2,"N",2016
557,4500,33,"F","BS","notmarried","fulltime","ResearchTech",43,5,3600,4,"N",2017
557,4900,33,"F","BS","notmarried","fulltime","ResearchTech",45,5,3600,3,"N",2018
557,5300,33,"F","BS","notmarried","fulltime","ResearchTech",43,5,4000,1,"N",2019
557,5500,33,"F","BS","notmarried","fulltime","ResearchTech",43,5,4000,2,"N",2020
561,4100,34,"M","BS","notmarried","fulltime","ResearchTech",45,5,3000,1,"N",2016
561,4500,34,"M","BS","notmarried","fulltime","ResearchTech",45,5,4000,2,"N",2017
561,5000,34,"M","BS","notmarried","fulltime","ResearchTech",47,5,4000,2,"N",2018
561,5200,34,"M","BS","notmarried","fulltime","ResearchTech",46,5,4800,2,"N",2019
561,6000,34,"M","BS","notmarried","fulltime","ResearchTech",45,5,4000,2,"N",2020
562,2500,27,"F","BS","notmarried","fulltime","else",45,5,2000,1,"N",2016
562,2600,27,"F","BS","notmarried","fulltime","else",45,5,2400,1,"N",2017
562,2800,27,"F","BS","notmarried","fulltime","else",45,5,2500,3,"N",2018
562,2700,27,"F","BS","notmarried","fulltime","else",46,5,2400,2,"N",2019
562,2700,27,"F","BS","notmarried","fulltime","else",40,5,2500,1,"N",2020
564,5500,31,"F","MSPHD","notmarried","fulltime","else",46,5,4000,3,"N",2016
564,5700,31,"F","MSPHD","married","fulltime","else",42,5,5000,2,"N",2017
564,6000,31,"F","MSPHD","married","fulltime","else",42,5,4000,2,"N",2018
564,6000,31,"F","MSPHD","married","fulltime","else",45,5,5000,4,"N",2019
564,5000,31,"F","MSPHD","married","fulltime","else",42,5,4000,2,"N",2020
565,8000,29,"F","MSPHD","notmarried","fulltime","else",42,5,6000,2,"N",2017
565,3800,29,"F","MSPHD","married","fulltime","ResearchTech",45,5,3500,2,"N",2018
565,5000,29,"F","MSPHD","married","fulltime","ResearchTech",43,5,4000,3,"N",2019
565,4000,29,"F","MSPHD","married","fulltime","ResearchTech",42,5,3000,2,"N",2020
567,2500,27,"F","BS","notmarried","fulltime","ResearchTech",43,5,2400,2,"N",2016
567,11180,27,"F","BS","notmarried","temporary","ResearchTech",43,5,2500,2,"N",2017
567,3000,27,"F","BS","notmarried","temporary","ResearchTech",45,5,3000,2,"N",2018
567,3200,27,"F","BS","notmarried","fulltime","else",43,5,3000,2,"N",2019
567,3300,27,"F","BS","notmarried","fulltime","else",44,5,3000,2,"N",2020
572,4000,29,"M","BS","notmarried","fulltime","ResearchTech",45,5,3000,3,"N",2016
572,4200,29,"M","BS","notmarried","fulltime","ResearchTech",50,5,3600,2,"N",2017
572,5000,29,"M","BS","notmarried","fulltime","ResearchTech",45,5,4000,2,"N",2018
572,6000,29,"M","BS","notmarried","fulltime","ResearchTech",43,5,5000,2,"N",2019
572,6000,29,"M","BS","notmarried","fulltime","ResearchTech",45,5,4500,1,"N",2020
573,2400,26,"M","BS","notmarried","fulltime","else",45,5,2000,1,"N",2017
573,2400,26,"M","BS","notmarried","fulltime","ResearchTech",42,5,2400,2,"N",2018
573,2400,26,"M","BS","notmarried","fulltime","ResearchTech",42,5,2400,2,"N",2020
574,2500,31,"M","BS","notmarried","fulltime","ResearchTech",45,5,3000,3,"N",2016
574,4500,31,"M","BS","notmarried","fulltime","ResearchTech",43,5,3600,4,"N",2017
574,2800,31,"M","BS","notmarried","fulltime","ResearchTech",43,5,2500,4,"N",2018
574,3400,31,"M","BS","notmarried","fulltime","ResearchTech",43,5,3000,3,"N",2019
574,3700,31,"M","BS","notmarried","fulltime","ResearchTech",42,5,3600,2,"N",2020
576,10920,39,"F","BS","notmarried","temporary","else",42,5,3000,4,"N",2017
576,3000,39,"F","BS","notmarried","fulltime","else",43,5,2800,2,"N",2018
576,3600,39,"F","BS","notmarried","fulltime","else",43,5,3200,2,"N",2019
577,2800,37,"F","BS","notmarried","temporary","else",32,5,2000,2,"N",2016
578,3000,38,"F","BS","notmarried","fulltime","else",48,5,2000,2,"N",2016
580,3300,30,"M","BS","notmarried","fulltime","else",45,5,3000,2,"N",2018
