"","y10b224","y10b225","yob","gender","w10edu","sampid","y10a034","y10g101","y10a065","y10a080","y10b308","y10b156z","y10b161","w10type","y10f310","y10g500","y10b22","y10g7"
"2930",NA,NA,1982,2,4,8538,NA,2,NA,NA,NA,NA,NA,6,4,1,NA,2500
"2931",1,6000,1985,1,5,8542,NA,1,NA,NA,1,1,1,5,1,2,40,3000
"2932",NA,NA,1984,1,4,8545,NA,1,NA,NA,NA,NA,NA,6,2,2,NA,2500
"2933",2,300,1987,2,4,8546,NA,1,NA,NA,1,2,1,5,1,2,40,2000
"2934",2,350,1981,1,4,8547,NA,2,NA,NA,1,0,1,5,1,1,52,3000
"2935",NA,NA,1985,2,4,8551,NA,2,NA,NA,NA,NA,NA,6,2,2,NA,2000
"2936",1,3000,1989,1,4,8552,NA,1,NA,NA,1,1,1,5,1,2,40,3000
"2937",1,3000,1983,2,5,8554,NA,1,NA,NA,1,0,1,5,3,2,50,3500
"2938",1,5000,1983,1,5,8562,NA,2,NA,NA,1,0,1,5,1,1,42,5500
"2939",1,4000,1981,1,4,8563,NA,1,NA,NA,1,1,1,5,1,2,42,2000
"2940",NA,NA,1981,2,4,8568,NA,2,NA,NA,NA,NA,NA,6,2,1,NA,2000
"2941",2,390,1981,2,5,8571,NA,2,NA,NA,1,2,1,5,2,1,40,2500
"2942",2,600,1979,1,4,8572,NA,2,NA,NA,1,3,1,5,2,1,45,6000
"2943",NA,NA,1978,2,4,8584,NA,2,NA,NA,NA,NA,NA,6,2,1,NA,2500
"2944",1,6000,1987,1,5,8585,NA,1,NA,NA,1,1,1,5,1,2,40,4000
"2945",2,280,1990,2,4,8586,NA,1,NA,NA,1,3,1,5,1,2,40,3500
"2946",1,2460,1987,2,4,8587,NA,1,NA,NA,2,2,2,5,2,2,30,2000
"2947",2,180,1987,2,4,8588,NA,1,NA,NA,2,0,2,5,1,2,40,2000
"2948",1,2000,1983,1,4,8591,NA,2,NA,NA,NA,3,5,5,2,1,54,10000
"2949",2,70,1981,2,4,8592,NA,2,NA,NA,2,0,2,5,1,1,20,1500
"2950",2,200,1989,2,4,8593,NA,1,NA,NA,1,5,1,5,2,2,40,2400
"2951",1,3000,1983,1,4,8595,NA,1,NA,NA,1,0,1,5,1,2,40,2000
"2952",2,60,1987,2,5,8597,NA,1,NA,NA,2,4,2,5,3,2,6,2000
"2953",2,400,1982,1,4,8600,NA,2,NA,NA,1,0,1,5,1,1,40,2000
"2954",NA,NA,1990,2,4,8601,NA,1,NA,NA,NA,NA,NA,6,3,2,NA,1800
"2955",NA,NA,1980,2,4,8603,NA,2,NA,NA,NA,NA,NA,6,2,1,NA,2000
"2956",1,2000,1983,2,4,8605,NA,2,NA,NA,1,0,1,5,2,1,45,2000
"2957",NA,NA,1980,2,4,8606,NA,1,NA,NA,NA,NA,NA,6,3,2,NA,2500
"2958",2,350,1983,2,4,8609,NA,1,NA,NA,1,0,1,5,2,2,40,2000
"2959",1,2200,1991,1,4,8610,NA,1,NA,NA,1,1,1,5,4,2,55,3200
"2960",2,200,1983,2,4,8613,NA,2,NA,NA,1,0,1,5,1,1,45,2400
"2961",NA,NA,1988,1,4,8614,NA,1,NA,NA,NA,NA,NA,6,2,2,NA,1500
"2962",NA,NA,1987,2,4,8615,7,1,2,5,NA,NA,NA,4,1,2,NA,NA
"2963",NA,NA,1991,1,4,8623,NA,1,NA,NA,NA,NA,NA,6,1,2,NA,3000
"2964",1,2700,1990,1,4,8631,NA,1,NA,NA,1,0,1,5,1,2,44,2700
"2965",2,150,1990,2,4,8632,NA,1,NA,NA,1,3,1,5,1,2,40,2500
"2966",2,130,1985,2,4,8636,NA,1,NA,NA,2,0,2,5,2,2,40,1500
"2967",2,190,1985,2,4,8637,NA,2,NA,NA,1,2,1,5,1,1,40,2000
"2968",2,120,1978,2,4,8638,NA,2,NA,NA,1,0,1,5,2,1,40,1600
"2969",1,4600,1985,1,4,8640,NA,2,NA,NA,1,0,1,5,2,1,40,4000
"2970",1,6000,1980,1,4,8641,NA,2,NA,NA,1,1,1,5,1,1,60,5000
"2971",1,5500,1985,1,4,8649,NA,2,NA,NA,1,1,1,5,1,1,40,6000
"2972",2,230,1982,1,4,8652,NA,1,NA,NA,1,0,1,5,3,2,40,2500
"2973",3,30,1991,2,4,8656,NA,1,NA,NA,2,4,3,5,1,2,9,2000
"2974",NA,NA,1983,2,4,8658,NA,1,NA,NA,NA,NA,NA,6,4,2,NA,2000
"2975",NA,NA,1991,2,4,8663,1,1,1,5,NA,NA,NA,4,1,2,NA,NA
"2976",1,3000,1988,2,5,8667,NA,1,NA,NA,1,4,1,5,1,2,40,4000
"2977",1,2000,1990,1,4,8669,NA,1,NA,NA,1,2,1,5,2,2,52,1800
"2978",2,250,1989,2,4,8673,NA,1,NA,NA,1,2,1,5,2,2,40,3000
"2979",2,280,1983,1,4,8674,NA,1,NA,NA,1,1,1,5,2,2,40,2000
"2980",1,3900,1988,1,4,8677,NA,1,NA,NA,1,8,1,5,2,2,40,2400
"2981",2,200,1990,2,4,8678,NA,1,NA,NA,1,1,1,5,2,2,40,2300
"2982",2,200,1990,1,4,8679,NA,1,NA,NA,1,5,1,5,2,2,40,2400
"2983",1,3600,1985,2,5,8680,NA,2,NA,NA,1,1,1,5,2,2,40,3600
"2984",NA,NA,1985,2,4,8687,NA,1,NA,NA,NA,NA,NA,6,5,2,NA,2000
"2985",NA,NA,1987,2,4,8690,NA,2,NA,NA,NA,NA,NA,6,1,1,NA,3000
"2986",1,4600,1982,1,4,8694,NA,2,NA,NA,1,0,1,5,1,1,40,3600
"2987",2,250,1985,1,4,8695,NA,1,NA,NA,1,0,1,5,3,2,40,3000
"2988",2,250,1982,1,4,8697,NA,1,NA,NA,NA,6,5,5,2,2,48,2400
"2989",1,2400,1983,2,4,8700,NA,1,NA,NA,1,0,1,5,1,2,40,2400
"2990",NA,NA,1986,2,4,8702,NA,2,NA,NA,NA,NA,NA,6,2,1,NA,2500
"2991",1,5000,1988,2,4,8705,NA,1,NA,NA,1,0,1,5,1,2,40,3000
"2992",1,2200,1990,2,4,8707,NA,1,NA,NA,1,4,1,5,1,2,40,3000
"2993",NA,NA,1982,2,4,8708,NA,2,NA,NA,NA,NA,NA,6,2,1,NA,2500
"2994",2,400,1983,1,4,8709,NA,2,NA,NA,1,6,1,5,2,1,40,6000
"2995",1,3600,1983,1,4,8713,NA,1,NA,NA,1,6,1,5,4,2,40,2500
"2996",2,200,1991,2,4,8716,NA,1,NA,NA,2,1,2,5,1,2,40,3000
"2997",NA,NA,1987,2,4,8719,NA,1,NA,NA,NA,NA,NA,6,2,2,NA,3000
"2998",2,160,1990,2,4,8720,NA,1,NA,NA,1,4,1,5,3,2,40,1500
"2999",2,300,1982,1,4,8721,NA,1,NA,NA,1,0,1,5,2,2,40,1900
"3000",2,380,1981,1,5,8723,NA,2,NA,NA,1,2,1,5,1,1,40,2300
"3001",NA,NA,1983,2,4,8724,NA,1,NA,NA,NA,NA,NA,6,1,2,NA,2400
"3002",2,200,1989,2,5,8726,NA,1,NA,NA,2,2,2,5,1,2,40,2500
"3003",2,500,1978,1,4,8737,NA,2,NA,NA,NA,0,5,5,1,1,48,2000
"3004",2,250,1989,1,4,8739,NA,1,NA,NA,1,0,1,5,3,2,50,2400
"3005",2,200,1991,1,4,8741,NA,1,NA,NA,1,0,1,5,2,2,55,2000
"3006",2,300,1985,1,4,8744,NA,2,NA,NA,NA,6,5,5,1,1,60,3000
"3007",2,150,1987,2,4,8748,NA,1,NA,NA,1,0,1,5,1,2,40,3000
"3008",2,180,1991,2,4,8749,NA,1,NA,NA,1,3,1,5,5,2,40,2000
"3009",2,0,1989,1,4,8754,NA,1,NA,NA,NA,9,6,5,1,2,50,2200
"3010",NA,NA,1989,2,4,8756,NA,1,NA,NA,NA,NA,NA,6,4,2,NA,1800
"3011",1,4200,1990,1,4,8760,NA,1,NA,NA,1,1,1,5,1,2,40,2500
"3012",2,250,1985,1,4,8761,NA,1,NA,NA,1,1,1,5,1,2,40,3000
"3013",2,250,1987,2,4,8762,NA,1,NA,NA,1,0,1,5,2,2,40,2400
"3014",1,2400,1980,2,4,8765,NA,4,NA,NA,1,0,1,5,1,2,40,1800
"3015",1,3000,1986,2,4,8771,NA,1,NA,NA,1,2,1,5,1,2,40,2500
"3016",1,5400,1983,1,4,8774,NA,1,NA,NA,1,0,1,5,1,2,43,3000
"3017",NA,NA,1984,2,5,8775,NA,2,NA,NA,NA,NA,NA,6,1,1,NA,4000
"3018",1,5000,1982,1,4,8777,NA,1,NA,NA,1,1,1,5,1,2,40,4000
"3019",2,200,1981,2,4,8779,NA,2,NA,NA,1,0,1,5,3,1,40,2400
"3020",2,40,1992,2,4,8781,NA,1,NA,NA,2,5,2,5,1,2,20,2500
"3021",1,2500,1988,2,4,8783,NA,1,NA,NA,1,4,1,5,2,2,40,1500
"3022",2,250,1981,1,4,8785,NA,2,NA,NA,1,0,1,5,2,1,40,2400
"3023",1,3600,1981,1,4,8786,NA,2,NA,NA,1,0,1,5,5,1,40,3000
"3024",1,3000,1982,1,4,8787,NA,2,NA,NA,1,0,1,5,1,2,40,2000
"3025",1,7000,1983,1,4,8788,NA,1,NA,NA,1,6,1,5,2,2,50,5000
"3026",1,3000,1982,1,4,8790,NA,1,NA,NA,1,0,1,5,2,2,60,4000
"3027",1,3500,1987,1,4,8792,NA,2,NA,NA,1,1,1,5,2,2,45,3500
"3028",2,210,1981,1,4,8793,NA,2,NA,NA,1,1,1,5,2,2,40,2000
"3029",1,7000,1981,1,4,8798,NA,2,NA,NA,1,0,1,5,1,2,40,8000
"3030",2,200,1986,1,4,8800,NA,1,NA,NA,1,2,1,5,2,2,40,2400
"3031",NA,NA,1991,1,4,8803,NA,1,NA,NA,NA,NA,NA,6,1,2,NA,4000
"3032",2,210,1983,1,4,8805,NA,1,NA,NA,2,0,2,5,5,2,40,3000
"3033",NA,NA,1989,1,4,8806,3,1,2,5,NA,NA,NA,4,1,2,NA,NA
"3034",1,3400,1985,1,4,8815,NA,1,NA,NA,1,0,1,5,2,2,48,3500
"3035",2,0,1984,2,4,8816,NA,2,NA,NA,NA,6,6,5,1,1,18,2500
"3036",1,3000,1988,1,4,8817,NA,1,NA,NA,1,0,1,5,2,2,44,1500
"3037",1,10000,1982,1,4,8819,NA,1,NA,NA,NA,6,4,5,2,2,45,3000
"3038",1,3500,1992,2,4,8820,NA,1,NA,NA,1,5,1,5,1,2,48,1500
"3039",NA,NA,1980,2,4,8821,NA,2,NA,NA,NA,NA,NA,6,1,1,NA,2400
"3040",NA,NA,1983,2,4,8823,NA,2,NA,NA,NA,NA,NA,6,2,1,NA,2000
"3041",1,6000,1979,1,4,8825,NA,2,NA,NA,1,0,1,5,2,1,40,6000
"3042",1,3000,1989,1,5,8829,NA,1,NA,NA,1,0,1,5,1,2,45,2500
"3043",1,3000,1978,2,4,8830,NA,2,NA,NA,1,2,1,5,4,2,40,2000
"3044",1,4800,1981,1,4,8832,NA,2,NA,NA,NA,6,5,5,2,2,40,2400
"3045",NA,NA,1987,1,4,8838,NA,1,NA,NA,NA,NA,NA,6,2,2,NA,4000
"3046",1,9090908,1982,1,4,8841,NA,2,NA,NA,1,0,1,5,5,2,50,4300
"3047",1,2000,1990,2,4,8844,NA,1,NA,NA,1,3,1,5,2,2,45,2000
"3048",NA,NA,1984,1,4,8845,NA,2,NA,NA,NA,NA,NA,6,1,1,NA,2000
"3049",NA,NA,1991,2,4,8848,NA,1,NA,NA,NA,NA,NA,6,1,2,NA,2200
"3050",2,400,1978,1,5,8850,NA,4,NA,NA,1,0,1,5,4,2,40,2400
"3051",1,5500,1985,1,4,8857,4,1,1,4,1,0,1,5,1,2,55,5000
"3052",1,3500,1987,2,4,8861,NA,1,NA,NA,1,0,1,5,1,2,40,2000
"3053",1,4500,1985,1,4,8865,NA,2,NA,NA,1,0,1,5,2,1,40,2500
"3054",NA,NA,1986,2,4,8867,NA,2,NA,NA,NA,NA,NA,6,2,1,NA,2000
"3055",NA,NA,1989,2,4,8869,NA,1,NA,NA,NA,NA,NA,6,4,2,NA,2000
"3056",NA,NA,1983,2,4,8880,NA,2,NA,NA,NA,NA,NA,6,2,1,NA,2500
"3057",2,250,1989,2,4,8883,NA,1,NA,NA,NA,4,5,5,2,2,8,2000
"3058",2,250,1988,2,4,8886,NA,1,NA,NA,1,0,1,5,2,2,40,3000
"3059",NA,NA,1992,2,4,8887,4,1,1,5,NA,NA,NA,4,1,2,NA,NA
"3060",1,5000,1983,1,4,8889,NA,1,NA,NA,1,0,1,5,2,2,40,5000
"3061",NA,NA,1983,2,4,8893,NA,2,NA,NA,NA,NA,NA,6,1,1,NA,2000
"3062",1,2400,1986,2,4,8894,NA,2,NA,NA,1,0,1,5,3,1,40.5,2400
"3063",1,2300,1982,2,4,8895,NA,1,NA,NA,1,0,1,5,1,2,40,2000
"3064",NA,NA,1983,2,4,8897,NA,2,NA,NA,NA,NA,NA,6,1,1,NA,4800
"3065",1,4400,1984,1,4,8900,NA,2,NA,NA,1,1,1,5,1,1,40,4000
"3066",2,180,1987,2,4,8901,NA,1,NA,NA,1,2,1,5,2,2,40,2400
"3067",1,5000,1981,2,4,8904,NA,1,NA,NA,1,5,1,5,1,2,25,7000
"3068",2,180,1986,2,4,8908,NA,1,NA,NA,1,3,1,5,3,2,40,2000
"3069",1,2800,1989,1,4,8910,NA,1,NA,NA,1,1,1,5,1,2,40,2500
"3070",2,200,1987,2,4,8913,NA,1,NA,NA,1,0,1,5,2,2,50,3000
"3071",1,4500,1981,1,4,8914,NA,2,NA,NA,1,0,1,5,1,2,40,4000
"3072",2,300,1983,2,4,8915,NA,2,NA,NA,1,2,1,5,2,1,40,1500
"3073",2,170,1988,2,4,8916,NA,1,NA,NA,1,0,1,5,1,2,40,2300
"3074",1,2500,1982,2,4,8917,NA,2,NA,NA,1,0,1,5,2,2,25,1500
"3075",2,300,1985,1,5,8922,NA,1,NA,NA,1,1,1,5,3,2,45,6000
"3076",2,200,1985,2,4,8923,NA,2,NA,NA,1,2,1,5,1,1,40,3600
"3077",NA,NA,1980,2,4,8924,NA,2,NA,NA,NA,NA,NA,6,2,1,NA,1800
"3078",1,3450,1989,2,5,8926,NA,1,NA,NA,1,1,1,5,2,2,45,3000
"3079",2,300,1979,1,4,8935,NA,2,NA,NA,1,0,1,5,1,1,47,1500
"3080",NA,NA,1990,2,4,8936,NA,1,NA,NA,NA,NA,NA,6,1,2,NA,2000
"3081",NA,NA,1991,2,4,8938,NA,1,NA,NA,NA,NA,NA,6,4,2,NA,2000
"3082",2,180,1979,2,4,8941,NA,2,NA,NA,1,0,1,5,1,1,40,2000
"3083",NA,NA,1981,1,4,8944,NA,1,NA,NA,NA,NA,NA,6,2,2,NA,3000
"3084",2,350,1981,1,5,8945,NA,2,NA,NA,1,0,1,5,1,1,40,4500
"3085",2,500,1981,1,4,8946,NA,2,NA,NA,1,1,1,5,2,1,40,5000
"3086",1,3300,1980,1,4,8948,NA,2,NA,NA,1,0,1,5,1,1,40,3600
"3087",1,6000,1982,1,4,8953,NA,2,NA,NA,1,1,1,5,1,2,50,6000
"3088",NA,NA,1988,1,5,8956,4,1,2,5,NA,NA,NA,4,3,2,NA,NA
"3089",1,4000,1988,1,4,8957,NA,1,NA,NA,1,1,1,5,1,2,45,2400
"3090",1,3300,1990,2,4,8961,NA,1,NA,NA,1,1,1,5,2,2,50,3500
"3091",2,200,1988,1,4,8965,NA,1,NA,NA,1,0,1,5,2,2,40,3500
"3092",1,4300,1988,1,5,8966,NA,1,NA,NA,1,1,1,5,1,2,40,4000
"3093",2,190,1982,1,4,8969,NA,1,NA,NA,1,7,1,5,1,2,40,3000
"3094",1,2800,1982,1,4,8973,NA,2,NA,NA,1,2,1,5,2,1,40,2500
"3095",2,280,1980,1,4,8974,NA,2,NA,NA,1,0,1,5,4,1,42,3000
"3096",NA,NA,1984,1,4,8975,NA,1,NA,NA,NA,NA,NA,6,1,2,NA,4000
"3097",2,300,1980,1,4,8979,NA,1,NA,NA,1,8,1,5,1,2,54,2400
"3098",2,180,1984,1,4,8982,NA,1,NA,NA,1,0,1,5,2,2,40,2000
"3099",2,300,1988,2,4,8987,NA,1,NA,NA,NA,4,5,5,1,2,36,4000
"3100",NA,NA,1982,2,4,8989,NA,2,NA,NA,NA,NA,NA,6,1,2,NA,2500
"3101",1,3300,1988,1,4,8991,NA,2,NA,NA,1,2,1,5,4,1,40,3200
"3102",1,4300,1987,2,4,8992,NA,1,NA,NA,1,0,1,5,2,2,48,4500
"3103",1,4300,1982,1,4,8999,NA,2,NA,NA,1,0,1,5,1,1,45,4000
"3104",2,250,1983,1,4,9004,NA,1,NA,NA,1,1,1,5,2,2,45,2400
"3105",2,200,1989,2,4,9006,NA,1,NA,NA,1,0,1,5,1,2,45,3000
"3106",2,70,1985,2,4,9012,NA,1,NA,NA,2,2,2,5,2,2,10,9090909
"3107",NA,NA,1982,2,5,9013,NA,2,NA,NA,NA,NA,NA,6,2,1,NA,1500
"3108",1,2400,1987,2,4,9015,NA,1,NA,NA,1,0,1,5,1,2,40,2400
"3109",2,180,1991,2,4,9016,NA,1,NA,NA,1,0,1,5,1,2,40,2500
"3110",2,160,1992,2,4,9017,NA,1,NA,NA,1,0,1,5,2,2,40,2100
"3111",2,250,1992,1,4,9019,NA,1,NA,NA,1,0,1,5,1,2,45,2400
"3112",1,2500,1990,1,4,9022,NA,1,NA,NA,1,0,1,5,1,2,40,2400
"3113",2,310,1980,1,4,9023,NA,1,NA,NA,1,6,1,5,2,2,40,2000
"3114",1,2000,1992,2,4,9024,NA,1,NA,NA,2,8,2,5,1,2,45,2000
"3115",1,2900,1985,2,4,9029,NA,1,NA,NA,1,0,1,5,2,2,40,2500
"3116",NA,NA,1993,2,4,9032,4,1,2,5,NA,NA,NA,4,3,2,NA,NA
"3117",1,3400,1982,1,4,9033,NA,1,NA,NA,1,0,1,5,2,2,40,3200
"3118",2,200,1988,2,4,9034,NA,2,NA,NA,1,3,1,5,1,2,45,2400
"3119",2,390,1981,1,4,9038,NA,2,NA,NA,1,6,1,5,2,1,40,2500
"3120",1,3300,1981,1,4,9043,NA,2,NA,NA,1,0,1,5,1,1,40,3000
"3121",2,160,1981,2,4,9047,NA,2,NA,NA,1,6,1,5,3,1,40,2000
"3122",1,4000,1981,1,5,9049,NA,2,NA,NA,1,3,1,5,1,1,40,3000
"3123",2,200,1982,1,4,9050,NA,1,NA,NA,2,6,2,5,2,2,62,2000
"3124",1,4500,1981,1,4,9053,NA,2,NA,NA,1,1,1,5,1,1,60,4500
"3125",1,4300,1986,2,4,9054,NA,2,NA,NA,1,0,1,5,1,2,40,3600
"3126",NA,NA,1979,2,4,9059,NA,2,NA,NA,NA,NA,NA,6,3,1,NA,3000
"3127",2,250,1987,2,4,9060,NA,1,NA,NA,1,2,1,5,3,2,48,2000
"3128",1,3100,1987,1,4,9066,NA,2,NA,NA,1,8,1,5,4,2,40,3000
"3129",2,400,1978,1,4,9067,NA,2,NA,NA,1,1,1,5,1,1,40,4000
"3130",1,2100,1991,2,4,9068,NA,1,NA,NA,1,0,1,5,3,2,40,2400
"3131",NA,NA,1992,2,4,9071,NA,1,NA,NA,NA,NA,NA,6,2,2,NA,2160
"3132",2,300,1982,2,4,9072,NA,2,NA,NA,1,2,1,5,2,1,40,3000
"3133",NA,NA,1982,2,4,9074,NA,1,NA,NA,NA,NA,NA,6,4,2,NA,2400
"3134",1,5000,1979,1,4,9076,NA,2,NA,NA,1,8,1,5,4,1,40,3600
"3135",NA,NA,1990,1,4,9078,4,1,1,5,NA,NA,NA,4,2,2,NA,NA
"3136",2,130,1985,2,4,9082,NA,1,NA,NA,2,5,1,5,3,2,40,1200
"3137",2,205,1989,1,4,9085,NA,1,NA,NA,1,6,1,5,2,2,45,3000
"3138",1,3000,1982,1,4,9086,NA,1,NA,NA,1,2,1,5,2,2,40,2000
"3139",1,6500,1978,1,4,9089,NA,2,NA,NA,1,1,1,5,1,1,40,6500
"3140",NA,NA,1982,2,4,9090,NA,2,NA,NA,NA,NA,NA,6,3,1,NA,2400
"3141",2,350,1982,1,4,9093,NA,2,NA,NA,1,0,1,5,1,2,40,4000
"3142",NA,NA,1979,2,5,9094,NA,2,NA,NA,NA,NA,NA,6,1,1,NA,2000
"3143",1,4000,1983,2,5,9100,NA,2,NA,NA,1,0,1,5,2,1,40,3500
"3144",1,4600,1985,2,4,9103,NA,2,NA,NA,1,0,1,5,4,2,40,3000
"3145",2,200,1986,2,4,9104,NA,1,NA,NA,NA,2,5,5,2,2,21,2000
"3146",1,3000,1985,1,4,9108,NA,1,NA,NA,1,0,1,5,2,2,40,2000
"3147",2,160,1989,1,4,9112,NA,1,NA,NA,2,4,2,5,5,2,45,3000
"3148",1,3200,1982,1,4,9113,NA,1,NA,NA,1,3,1,5,1,2,45,2400
"3149",NA,NA,1978,2,4,9115,NA,2,NA,NA,NA,NA,NA,6,1,2,NA,2000
"3150",1,3600,1991,1,4,9120,NA,1,NA,NA,1,1,1,5,1,2,42,3600
"3151",1,1500,1981,1,5,9122,NA,1,NA,NA,2,2,2,5,3,2,30,1500
"3152",1,2500,1990,2,4,9127,NA,1,NA,NA,1,0,1,5,1,2,40,2400
"3153",2,250,1982,2,4,9128,NA,2,NA,NA,1,2,1,5,2,1,40,1500
"3154",2,170,1987,2,4,9129,NA,1,NA,NA,1,0,1,5,2,2,40,1800
"3155",2,170,1980,1,4,9132,NA,2,NA,NA,1,8,1,5,1,2,48,1200
"3156",1,5000,1983,1,4,9134,NA,1,NA,NA,1,1,1,5,1,2,40,5000
"3157",2,300,1978,1,4,9142,NA,1,NA,NA,1,8,1,5,1,2,40,3000
"3158",NA,NA,1981,2,4,9147,NA,2,NA,NA,NA,NA,NA,6,2,1,NA,2000
"3159",1,6000,1980,1,4,9151,NA,2,NA,NA,1,0,1,5,2,1,40,8000
"3160",2,185,1982,2,4,9155,NA,2,NA,NA,1,0,1,5,1,1,40,2000
"3161",1,2500,1991,2,4,9156,NA,1,NA,NA,1,0,1,5,2,2,50,2500
"3162",1,5500,1989,1,4,9158,NA,1,NA,NA,1,8,1,5,2,2,40,7000
"3163",2,210,1992,2,4,9159,NA,1,NA,NA,1,1,1,5,1,2,40,2000
"3164",1,5000,1981,1,4,9161,NA,2,NA,NA,1,0,1,5,1,2,40,2500
"3165",2,250,1984,1,4,9163,NA,2,NA,NA,1,0,1,5,2,1,50,3600
"3166",1,3000,1988,2,4,9165,NA,1,NA,NA,1,1,1,5,2,2,40,2500
"3167",1,7500,1988,1,4,9168,NA,1,NA,NA,1,6,1,5,3,2,50,9000
"3168",2,200,1984,1,4,9169,7,1,1,5,1,4,1,5,1,2,24,3500
"3169",1,6000,1987,1,4,9173,NA,1,NA,NA,1,8,1,5,2,2,40,3600
"3170",1,3000,1982,1,4,9175,NA,2,NA,NA,1,2,1,5,1,1,40,2500
"3171",2,380,1989,1,4,9176,NA,1,NA,NA,1,1,1,5,3,2,60,3600
"3172",2,220,1980,2,4,9182,NA,2,NA,NA,1,6,1,5,1,1,54,3000
"3173",2,200,1988,2,4,9184,NA,1,NA,NA,1,4,1,5,4,2,40,2500
"3174",1,4500,1982,1,4,9186,NA,2,NA,NA,1,1,1,5,2,2,40,4000
"3175",1,3000,1989,1,4,9188,NA,1,NA,NA,1,0,1,5,1,2,40,2000
"3176",2,320,1982,1,4,9192,NA,1,NA,NA,1,8,1,5,2,2,45,3500
"3177",2,180,1979,1,5,9193,NA,2,NA,NA,2,2,2,5,2,1,40,2000
"3178",NA,NA,1991,2,4,9195,NA,2,NA,NA,NA,NA,NA,6,2,2,NA,2400
"3179",1,4000,1983,2,5,9196,NA,1,NA,NA,1,4,1,5,1,2,40,2500
"3180",2,200,1986,2,4,9197,NA,1,NA,NA,1,0,1,5,1,2,40,2400
"3181",1,4000,1978,1,4,9199,NA,2,NA,NA,1,1,1,5,2,2,40,4000
"3182",2,200,1990,2,4,9200,NA,1,NA,NA,1,2,1,5,2,2,40,2500
"3183",NA,NA,1986,2,4,9202,NA,2,NA,NA,NA,NA,NA,6,1,1,NA,3000
"3184",2,150,1982,2,4,9204,NA,2,NA,NA,NA,2,5,5,2,2,40,1800
"3185",2,170,1980,2,4,9207,NA,1,NA,NA,2,0,1,5,4,2,33,3000
"3186",NA,NA,1989,1,4,9211,NA,1,NA,NA,NA,NA,NA,6,2,2,NA,1600
"3187",2,200,1988,2,4,9212,NA,1,NA,NA,1,1,1,5,1,2,40,2400
"3188",1,2400,1991,2,4,9216,NA,1,NA,NA,1,0,1,5,3,2,40,1800
"3189",NA,NA,1987,2,4,9219,NA,2,NA,NA,NA,NA,NA,6,1,2,NA,2000
"3190",2,300,1981,2,4,9220,NA,2,NA,NA,1,2,1,5,3,1,44,4000
"3191",1,3000,1981,2,4,9224,NA,1,NA,NA,1,2,1,5,3,2,48,2400
"3192",2,450,1984,2,4,9235,NA,2,NA,NA,1,0,1,5,2,1,40,3000
"3193",2,400,1983,1,4,9236,NA,1,NA,NA,1,0,1,5,2,2,55,3000
"3194",NA,NA,1990,1,4,9237,4,1,2,5,NA,NA,NA,4,3,2,NA,NA
"3195",2,170,1978,2,4,9241,NA,1,NA,NA,1,2,1,5,1,2,45,2000
"3196",1,3600,1981,1,4,9244,NA,2,NA,NA,1,0,1,5,2,2,40,3400
"3197",1,5000,1982,1,4,9248,NA,2,NA,NA,1,6,1,5,1,2,45,2000
"3198",NA,NA,1988,2,4,9255,NA,1,NA,NA,NA,NA,NA,6,2,2,NA,3000
"3199",2,200,1981,1,5,9257,NA,2,NA,NA,2,2,2,5,2,1,40,2400
"3200",NA,NA,1990,2,4,9258,4,1,2,5,NA,NA,NA,4,2,2,NA,NA
"3201",2,400,1982,1,4,9262,NA,1,NA,NA,2,1,2,5,1,2,40,2000
"3202",NA,NA,1986,2,4,9264,NA,2,NA,NA,NA,NA,NA,6,2,2,NA,1700
"3203",1,3500,1983,1,4,9265,NA,1,NA,NA,1,0,1,5,2,2,40,3600
"3204",1,7000,1980,1,4,9270,NA,1,NA,NA,1,0,1,5,2,2,40,6000
"3205",2,270,1987,2,4,9272,NA,1,NA,NA,1,3,1,5,2,2,40,2500
"3206",NA,NA,1987,2,4,9274,NA,2,NA,NA,NA,NA,NA,6,2,2,NA,2400
"3207",2,280,1985,1,4,9276,NA,1,NA,NA,1,2,1,5,1,2,50,2000
"3208",2,300,1982,1,4,9277,NA,2,NA,NA,1,0,1,5,1,2,45,4000
"3209",1,3000,1984,2,4,9283,NA,2,NA,NA,1,2,1,5,1,1,40,3000
"3210",1,2700,1988,2,4,9284,NA,1,NA,NA,1,0,1,5,4,2,40,2000
"3211",NA,NA,1985,2,4,9287,NA,2,NA,NA,NA,NA,NA,6,2,2,NA,2000
"3212",1,3000,1984,1,4,9299,NA,1,NA,NA,2,0,2,5,1,2,40,2400
"3213",1,4800,1991,2,4,9300,NA,1,NA,NA,1,3,1,5,1,2,40,2000
"3214",2,300,1989,2,4,9301,NA,1,NA,NA,1,1,1,5,3,2,40,2500
"3215",NA,NA,1982,2,4,9304,NA,2,NA,NA,NA,NA,NA,6,1,1,NA,2000
"3216",1,5800,1983,1,4,9305,NA,2,NA,NA,1,0,1,5,4,2,45,5000
"3217",5,1.6,1982,2,5,9306,NA,1,NA,NA,2,2,1,5,2,2,32,4000
"3218",1,4500,1983,1,5,9309,NA,2,NA,NA,1,1,1,5,2,1,40,2500
"3219",1,2700,1989,2,4,9310,NA,1,NA,NA,1,3,1,5,3,2,40,3000
"3220",2,250,1985,2,4,9313,NA,2,NA,NA,1,4,1,5,2,2,50,3000
"3221",1,5000,1988,1,4,9314,NA,2,NA,NA,1,1,1,5,1,2,40,4000
